similarity,size1,size2,name1,path1,name2,path2
1.00,27084,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
1.00,26565,27084,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v46.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v98.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v90.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v63.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v72.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,26580,27084,dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_teraultrainfinitomniversal_absoluta_suprema_v81.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v55.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v64.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v73.md
0.75,26060,27084,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v89.md,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v91.md
0.75,27084,26060,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v71.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v71.md
0.75,27084,26060,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v53.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v53.md
0.75,27084,26060,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v80.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v80.md
0.75,27084,26060,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v62.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_gigaultrainfinitomniversal_absoluta_suprema_v62.md
0.75,27084,26619,dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_petaultrainfinitomniversal_absoluta_suprema_v82.md,dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md,06_documentation/Other/Analytics/dashboard_metricas_ia_marketing_trascendencia_infinitomniversal_absoluta_suprema_v50.md
